122
122.02
122.04
122.05
122.07
122.08
122.09
122.1
122.11
122.11
122.12
122.12
122.13
122.13
122.14
122.14
122.14
122.15
122.15
122.15
122.15
122.16
122.16
122.16
122.16
122.16
122.16
122.16
122.16
122.16
122.16
122.15
122.14
122.13
122.11
122.09
122.06
122.02
121.97
121.91
121.83
121.75
121.65
121.54
121.41
121.26
121.1
120.92
120.72
120.5
120.26
120.01
119.73
119.44
119.13
118.79
118.44
118.07
117.68
117.27
116.84
116.4
115.93
115.45
114.96
114.45
113.92
113.38
112.83
112.27
111.7
111.14
110.61
110.13
109.75
109.53
109.53
109.8
110.37
111.25
112.47
114.01
115.87
118.03
120.45
123.13
126.01
129.08
132.29
135.6
138.98
142.39
145.78
149.12
152.39
155.56
158.61
161.51
164.27
166.86
169.29
171.56
173.65
175.57
177.33
178.93
180.37
181.65
182.79
183.78
184.64
185.37
185.97
186.45
186.82
187.08
187.24
187.3
187.27
187.15
186.96
186.69
186.34
185.93
185.46
184.93
184.34
183.7
183.01
182.29
181.52
180.71
179.87
178.99
178.09
177.16
176.21
175.23
174.24
173.23
172.2
171.17
170.12
169.06
167.99
166.91
165.83
164.75
163.66
162.57
161.49
160.4
159.31
158.23
157.15
156.08
155.01
153.94
152.89
151.84
150.8
149.76
148.74
147.72
146.72
145.72
144.74
143.76
142.8
141.85
140.91
139.98
139.06
138.15
137.26
136.38
135.51
134.65
133.81
132.98
132.16
131.35
130.55
129.77
129
128.24
127.5
126.77
126.04
125.34
124.64
123.95
123.28
122.62
121.97
121.34
120.71
120.1
119.5
118.91
118.34
117.77
117.22
116.67
116.14
115.62
115.12
114.62
114.14
113.66
113.2
112.75
112.32
111.89
111.48
111.07
110.68
110.31
109.94
109.59
109.24
108.92
108.6
108.3
108.01
107.73
107.47
107.23
106.99
106.78
106.57
106.39
106.22
106.07
105.93
105.82
105.72
105.65
105.59
105.56
105.56
105.57
105.62
105.7
105.8
105.94
106.11
106.31
106.56
106.84
107.16
107.52
107.92
108.35
108.83
109.34
109.88
110.45
111.04
111.65
112.27
112.91
113.54
114.18
114.8
115.42
116.02
116.61
117.18
117.72
118.23
118.72
119.18
119.62
120.01
120.38
120.72
121.03
121.3
121.54
121.75
121.93
122.08
122.2
122.29
122.35
122.39
122.4
122.38
122.34
122.28
122.19
122.08
121.95
121.81
121.64
121.46
121.25
121.04
120.81
120.56
120.3
120.03
119.75
119.45
119.15
118.83
118.51
118.18
117.84
117.5
117.15
116.79
116.43
116.06
115.69
115.32
114.94
114.56
114.18
113.8
113.42
113.03
112.65
112.26
111.87
111.49
111.1
110.72
110.33
109.95
109.57
109.19
108.82
108.44
108.07
107.7
107.33
106.97
106.61
106.25
105.89
105.54
105.19
104.84
104.5
104.16
103.82
103.48
103.15
102.82
102.49
102.17
101.85
101.53
101.22
100.91
100.6
100.29
99.99
99.691
99.396
99.104
98.815
98.53
98.248
97.969
97.694
97.422
97.154
96.889
96.628
96.37
96.116
95.865
95.618
95.375
95.135
94.899
94.667
94.438
94.213
93.991
93.774
93.56
93.35
93.143
92.941
92.742
92.547
92.356
92.169
91.986
91.807
91.631
91.46
91.292
91.129
90.969
90.814
90.662
90.515
90.371
90.232
90.097
89.966
89.839
89.716
89.597
89.482
89.372
89.265
89.163
89.065
88.971
88.882
88.796
88.714
88.636
88.562
88.491
88.423
88.359
88.298
88.24
88.185
88.132
88.083
88.036
87.991
87.949
87.908
87.87
87.835
87.801
87.768
87.738
87.71
87.683
87.657
87.634
87.611
87.59
87.571
87.553
87.536
87.52
87.506
87.493
87.481
87.47
87.46
87.451
87.443
87.436
87.43
87.426
87.422
87.419
87.417
87.415
87.415
87.416
87.417
87.42
87.423
87.427
87.431
87.437
87.443
87.451
87.458
87.467
87.477
87.487
87.498
87.51
87.522
87.536
87.55
87.565
87.58
87.596
87.613
87.631
87.65
87.669
87.689
87.71
87.731
87.753
87.776
87.799
87.824
87.849
87.874
87.901
87.928
87.955
87.984
88.013
88.043
88.074
88.105
88.137
88.17
88.203
88.237
88.272
88.307
88.343
88.38
88.418
88.456
88.495
88.535
88.575
88.616
88.657
88.7
88.743
88.787
88.831
88.876
88.922
88.968
89.015
89.063
89.111
89.161
89.21
89.261
89.312
89.364
89.416
89.469
89.523
89.577
89.632
89.688
89.745
89.802
89.859
89.918
89.977
90.036
90.097
90.158
90.219
90.281
90.344
90.408
90.472
90.537
90.602
90.668
90.735
90.802
90.87
90.939
91.008
91.078
91.148
91.219
91.291
91.363
91.436
91.509
91.583
91.658
91.733
91.809
91.886
91.963
92.04
92.119
92.197
92.277
92.357
92.437
92.519
92.6
92.683
92.765
92.849
92.933
93.017
93.103
93.188
93.275
93.361
93.449
93.537
93.625
93.714
93.804
93.894
93.984
94.076
94.167
94.259
94.352
94.445
94.539
94.634
94.728
94.824
94.919
95.016
95.113
95.21
95.308
95.406
95.505
95.604
95.704
95.804
95.905
96.006
96.108
96.21
96.313
96.416
96.519
96.624
96.728
96.833
96.938
97.044
97.15
97.257
97.364
97.472
97.58
97.688
97.797
97.906
98.016
98.126
98.237
98.348
98.459
98.571
98.683
98.795
98.908
99.022
99.135
99.249
99.364
99.479
99.594
99.709
99.825
99.942
100.06
100.18
100.29
100.41
100.53
100.65
100.77
100.88
101
101.12
101.24
101.36
101.48
101.61
101.73
101.85
101.97
102.09
102.21
102.34
102.46
102.58
102.71
102.83
102.96
103.08
103.2
103.33
103.45
103.58
103.71
103.83
103.96
104.08
104.21
104.34
104.47
104.59
104.72
104.85
104.98
105.1
105.23
105.36
105.49
105.62
105.75
105.88
106.01
106.13
106.26
106.39
106.52
106.65
106.78
106.91
107.04
107.17
107.3
107.43
107.57
107.7
107.83
107.96
108.09
